Time,Activity Mode,Probability Value,Activity Level
256.56,0,57,0
257.56,0,64,0
258.56,0,68,0
259.56,0,99,0
260.57,0,3,0
261.57,0,81,0
262.57,0,75,0
263.57,0,10,0
264.57,0,39,0
265.57,0,18,0
266.57,0,61,0
267.57,0,34,0
268.58,0,88,0
269.58,0,70,0
270.58,0,76,0
271.58,0,75,0
272.58,0,21,0
273.58,0,59,0
274.58,0,18,0
275.59,0,97,0
276.59,0,3,0
277.59,0,84,0
278.59,0,76,0
279.59,0,31,0
280.59,0,74,10
281.59,0,22,15
282.59,0,52,15
283.6,0,28,15
284.6,0,19,15
285.6,0,72,15
286.6,0,29,10
287.6,0,16,10
288.6,1,7,10
289.61,0,59,10
290.61,0,91,10
291.61,0,18,10
292.61,1,0,5
293.61,0,28,5
294.61,0,30,5
295.61,1,0,5
296.61,0,31,5
297.62,0,81,5
298.62,0,10,0
299.62,0,10,0
300.62,0,37,0
301.62,0,72,0
302.62,0,69,0
303.62,0,4,0
304.63,0,31,0
305.63,0,90,0
306.63,0,44,0
307.63,0,11,0
308.63,0,71,0
309.63,0,68,0
310.63,0,94,0
311.63,0,42,0
312.64,0,15,0
313.64,0,94,0
314.64,0,46,0
315.64,0,32,0
316.64,0,36,0
317.64,0,57,0
318.64,0,83,0
319.65,0,7,0
320.65,0,28,0
321.65,0,71,0
322.65,0,1,0
323.65,0,23,0
324.65,0,33,0
325.65,0,88,0
326.66,0,67,0
327.66,0,21,0
328.66,0,40,0
329.66,0,66,0
330.66,0,40,0
331.66,0,39,0
332.66,0,18,0
333.67,0,51,15
334.67,1,7,15
335.67,0,41,15
336.67,0,76,15
337.67,0,85,15
338.67,0,14,10
339.67,0,29,10
340.68,1,10,10
341.68,0,61,10
342.68,1,6,10
343.68,0,29,10
344.68,0,67,5
345.68,0,45,5
346.68,0,54,5
347.69,0,86,5
348.69,0,72,5
349.69,0,63,5
350.69,0,4,0
351.69,0,13,0
352.69,0,70,0
353.69,0,27,15
354.7,0,49,20
355.7,0,66,20
356.7,1,1,20
357.7,0,24,20
358.7,0,46,20
359.7,0,81,15
360.71,1,0,15
361.71,0,73,15
362.71,0,77,15
363.71,0,84,15
364.71,0,16,15
365.71,0,33,10
366.71,0,72,10
367.71,0,37,10
368.72,0,38,10
369.72,1,10,10
370.72,0,46,10
371.72,1,4,5
372.72,0,35,5
373.72,0,25,5
374.73,0,34,5
375.73,0,93,5
376.73,0,39,5
377.73,0,27,0
378.73,0,49,0
379.73,0,20,0
380.73,0,79,0
381.73,0,32,0
382.74,0,92,0
383.74,0,76,0
384.74,0,16,0
385.74,0,28,0
386.74,0,75,0
387.74,0,19,0
388.74,0,42,0
389.75,0,27,0
390.75,0,44,0
391.75,0,75,0
392.75,0,36,0
393.75,0,27,0
394.75,0,11,0
395.75,0,70,0
396.75,0,41,0
397.76,0,54,0
398.76,0,65,0
399.76,0,79,0
400.76,0,55,0
401.76,0,59,0
402.76,0,10,0
403.76,0,93,0
404.77,0,32,0
405.77,0,45,0
406.77,0,65,0
407.77,0,26,0
408.77,0,38,0
409.77,0,21,0
410.77,0,9,0
411.77,0,18,0
412.78,0,90,0
413.78,0,99,0
414.78,0,35,0
415.78,0,35,0
416.78,0,44,0
417.78,0,92,0
418.79,0,41,0
419.79,0,3,0
420.79,0,81,0
421.79,1,0,0
422.79,0,69,0
423.79,0,51,0
424.79,0,82,0
425.79,0,89,0
426.8,0,30,0
427.8,0,13,0
428.8,0,15,0
429.8,0,72,0
430.8,0,44,0
431.8,0,100,0
432.8,0,52,0
433.81,0,68,5
434.81,0,72,10
435.81,0,58,10
436.81,0,97,10
437.81,0,97,10
438.81,0,64,10
439.81,0,100,5
440.81,0,39,5
441.82,0,34,5
442.82,0,73,5
443.82,0,35,5
444.82,1,4,10
445.82,0,85,10
446.82,0,99,10
447.82,0,18,10
448.83,0,24,10
449.83,0,12,5
450.83,0,37,5
451.83,1,0,5
452.83,0,99,5
453.83,0,21,5
454.83,0,21,5
455.83,0,46,0
456.84,0,47,0
457.84,0,13,0
458.84,0,55,0
459.84,0,35,0
460.84,0,77,0
461.84,0,99,0
462.84,0,95,0
463.85,0,39,0
464.85,0,52,0
465.85,0,45,0
466.85,0,49,0
467.85,0,16,0
468.85,0,5,0
469.86,0,69,0
470.86,0,3,0
471.86,0,25,0
472.86,0,93,0
473.86,0,71,0
474.86,0,83,0
475.86,0,95,0
476.86,0,27,0
477.87,0,82,0
478.87,0,37,0
479.87,0,57,0
480.87,0,2,0
481.87,0,2,0
482.87,0,34,0
483.87,0,75,0
484.87,0,7,0
485.88,0,65,0
486.88,0,54,0
487.88,0,5,0
488.88,0,40,0
489.88,1,0,0
490.88,0,25,0
491.89,0,61,0
492.89,0,34,0
493.89,0,4,0
494.89,0,51,0
495.89,0,75,0
496.89,0,8,0
497.89,0,43,0
498.89,0,51,0
499.9,0,50,0
500.9,0,84,0
501.9,0,6,0
502.9,0,19,0
503.9,0,59,0
504.9,0,40,0
505.9,0,17,0
506.91,0,94,0
507.91,0,8,0
508.91,0,84,0
509.91,0,60,0
510.91,0,56,0
511.91,0,14,0
512.91,0,91,0
513.92,0,26,0
514.92,0,73,10
515.92,0,81,10
516.92,0,48,10
517.92,0,11,10
518.92,0,42,10
519.92,0,27,10
520.93,1,0,5
521.93,0,61,5
522.93,0,32,5
523.93,0,86,5
524.93,0,72,5
525.93,0,47,5
526.93,0,52,0
527.93,0,13,0
528.94,0,15,0
529.94,0,34,0
530.94,0,18,0
531.94,0,31,0
532.94,0,68,0
533.94,0,48,0
534.95,0,88,0
535.95,0,7,0
536.95,0,100,0
537.95,0,72,0
538.95,0,19,0
539.95,0,57,0
540.95,0,72,0
541.96,0,69,0
542.96,0,19,0
543.96,0,85,0
544.96,0,36,0
545.96,0,75,0
546.96,0,9,0
547.96,0,36,0
548.97,0,100,0
549.97,0,59,0
550.97,0,33,0
551.97,0,31,0
552.97,0,65,0
553.97,0,89,0
554.97,0,88,0
555.98,0,31,0
556.98,0,78,0
557.98,0,32,0
558.98,0,77,0
559.98,0,50,0
560.98,0,37,0
561.99,0,84,0
562.99,0,81,0
563.99,0,9,0
564.99,0,51,0
565.99,0,96,0
566.99,0,81,0
567.99,0,8,0
569.0,0,81,0
570.0,0,27,0
571.0,0,18,0
572.0,0,42,0
573.0,0,98,5
574.0,0,92,5
575.0,0,60,5
576.01,0,48,5
577.01,0,65,5
578.01,0,67,0
579.01,0,66,0
580.01,0,2,0
581.01,0,5,0
582.01,0,20,0
583.01,0,69,0
584.02,0,72,0
585.02,0,33,0
586.02,0,93,0
587.02,0,10,0
588.02,0,10,0
589.02,0,47,0
590.02,0,44,10
591.03,0,58,10
592.03,0,53,10
593.03,0,94,10
594.03,0,70,10
595.03,0,66,5
596.03,0,84,5
597.03,0,26,5
598.04,0,52,5
599.04,0,55,5
600.04,0,67,5
601.04,0,11,0
602.04,0,18,0
603.04,0,14,0
604.04,0,51,0
605.05,0,90,0
606.05,0,6,0
607.05,0,30,0
608.05,0,82,0
609.05,0,22,0
610.05,0,38,0
611.05,0,23,0
612.05,0,70,0
613.06,0,88,0
614.06,0,82,0
615.06,0,17,0
616.06,0,71,0
617.06,0,77,0
618.06,0,20,0
619.06,0,21,0
620.07,0,58,0
621.07,0,28,0
622.07,0,40,0
623.07,0,88,0
624.07,0,6,0
625.07,0,4,0
626.07,0,74,0
627.08,0,84,0
628.08,0,13,0
629.08,0,31,0
630.08,0,16,0
631.08,0,97,0
632.08,0,39,0
633.08,0,24,0
634.09,0,66,0
635.09,0,33,0
636.09,0,26,0
637.09,0,40,0
638.09,0,31,0
639.09,0,22,0
640.09,0,41,0
641.09,0,18,0
642.1,0,44,0
643.1,0,77,0
644.1,0,27,0
645.1,0,74,0
646.1,0,61,0
647.1,0,53,0
648.1,0,49,0
649.11,0,75,0
650.11,0,56,0
651.11,0,74,0
652.11,0,72,0
653.11,0,2,0
654.11,0,61,0
655.11,0,13,0
656.12,0,20,0
657.12,0,80,0
658.12,0,11,0
659.12,0,93,0
660.12,0,92,0
661.12,0,23,0
662.12,0,52,0
663.13,0,22,0
664.13,0,76,10
665.13,0,80,10
666.13,0,33,10
667.13,0,43,10
668.13,0,73,10
669.13,0,56,5
670.14,0,55,5
671.14,0,77,5
672.14,0,56,5
673.14,0,42,5
674.14,0,13,5
675.14,0,48,0
676.14,0,18,0
677.15,0,36,0
678.15,0,25,0
679.15,0,59,0
680.15,0,47,0
681.15,0,98,0
682.15,0,52,0
683.15,0,71,0
684.15,0,80,0
685.16,0,56,0
686.16,0,95,0
687.16,0,85,0
688.16,0,66,0
689.16,0,21,0
690.16,0,69,0
691.16,0,70,0
692.17,0,18,0
693.17,0,84,0
694.17,0,83,0
695.17,0,17,0
696.17,0,32,0
697.17,0,1,0
698.17,0,86,0
699.18,0,10,0
700.18,0,73,0
701.18,0,71,0
702.18,0,54,0
703.18,0,53,0
704.18,0,34,0
705.19,0,40,0
706.19,0,39,0
707.19,0,36,0
708.19,0,60,0
709.19,0,58,0
710.19,0,56,0
711.19,0,49,0
712.19,0,69,0
713.2,0,74,0
714.2,0,66,0
715.2,0,15,0
716.2,0,11,0
717.2,0,37,0
718.2,0,91,10
719.2,1,8,10
720.21,0,59,10
721.21,0,93,10
722.21,0,73,10
723.21,0,72,10
724.21,0,77,5
725.21,0,40,5
726.21,0,35,5
727.21,0,27,5
728.22,0,24,5
729.22,0,71,5
730.22,0,57,0
731.22,0,97,0
732.22,0,83,0
733.22,0,93,0
734.23,0,9,0
735.23,0,25,0
736.23,0,82,0
737.23,0,70,0
738.23,0,97,0
739.23,0,38,0
740.23,0,97,0
741.24,0,25,0
742.24,0,83,0
743.24,0,56,0
744.24,0,27,0
745.24,0,43,0
746.24,0,56,0
747.24,0,73,0
748.25,0,56,0
749.25,0,72,0
750.25,0,36,0
751.25,0,17,0
752.25,0,22,0
753.25,0,20,0
754.25,0,84,0
755.26,0,6,0
756.26,0,85,0
757.26,0,27,0
758.26,0,68,0
759.26,0,19,0
760.26,0,28,0
761.26,0,76,0
762.27,0,21,0
763.27,0,31,0
764.27,0,86,0
765.27,0,69,0
766.27,0,67,0
767.27,0,96,0
768.27,0,75,0
769.27,0,83,0
770.28,0,10,0
771.28,0,28,0
772.28,0,53,0
773.28,0,43,0
774.28,0,83,0
775.28,0,36,0
776.28,0,35,5
777.29,0,72,15
778.29,1,11,15
779.29,1,14,15
780.29,0,52,15
781.29,0,49,15
782.29,0,33,15
783.29,0,34,10
784.3,0,19,10
785.3,0,77,10
786.3,0,43,10
787.3,0,59,10
788.3,0,76,10
789.3,0,52,5
790.31,0,72,5
791.31,0,45,5
792.31,0,31,5
793.31,0,79,5
794.31,0,14,5
795.31,0,40,0
796.31,0,66,0
797.31,0,82,0
798.32,0,22,0
799.32,0,25,0
800.32,0,69,0
801.32,0,11,0
802.32,0,35,0
803.32,1,2,5
804.32,0,47,5
805.33,0,33,5
806.33,0,42,5
807.33,0,50,5
808.33,0,1,0
809.33,0,79,0
810.33,0,20,0
811.33,0,49,0
812.33,0,54,0
813.34,0,15,0
814.34,0,96,0
815.34,0,16,0
816.34,0,8,0
817.34,0,2,0
818.34,0,49,0
819.34,0,15,0
820.35,0,19,0
821.35,0,74,0
822.35,0,72,0
823.35,0,49,0
824.35,0,84,5
825.35,0,75,20
826.36,0,55,20
827.36,0,46,20
828.36,0,81,20
829.36,0,33,20
830.36,0,37,15
831.36,0,32,15
832.36,0,20,15
833.37,0,66,15
834.37,0,27,15
835.37,0,55,15
836.37,0,11,10
837.37,0,85,10
838.37,0,13,10
839.37,1,4,10
840.38,0,94,10
841.38,0,42,10
842.38,0,72,5
843.38,0,89,5
844.38,0,87,5
845.38,0,54,5
846.38,0,33,5
847.39,0,60,5
848.39,0,16,0
849.39,0,96,0
850.39,0,72,0
851.39,0,68,0
852.39,0,74,0
853.39,0,99,0
854.39,0,35,0
855.4,0,42,0
856.4,0,17,0
857.4,0,96,0
858.4,0,50,0
859.4,0,79,0
860.4,0,20,0
861.4,0,59,0
862.41,0,63,0
863.41,0,66,0
864.41,0,87,0
865.41,0,69,0
866.41,0,67,0
867.41,0,15,0
868.41,0,2,0
869.41,0,86,0
870.42,0,11,0
871.42,0,91,0
872.42,0,64,0
873.42,0,20,0
874.42,0,98,0
875.42,0,82,10
876.42,0,100,10
877.43,0,71,10
878.43,0,62,10
879.43,0,77,10
880.43,0,94,5
881.43,0,64,5
882.43,0,73,5
883.43,0,61,5
884.43,0,27,5
885.44,0,47,5
886.44,0,81,0
887.44,0,5,0
888.44,0,33,0
889.44,0,22,0
890.44,0,59,0
891.44,0,64,0
892.45,0,2,0
893.45,0,48,0
894.45,0,85,0
895.45,0,38,0
896.45,0,80,0
897.45,0,68,0
898.46,0,3,0
899.46,0,31,0
900.46,0,89,0
901.46,0,19,0
902.46,0,94,0
903.46,0,51,0
904.46,0,28,0
905.47,0,74,0
906.47,0,82,0
907.47,0,26,0
908.47,0,52,0
909.47,0,93,0
910.47,0,21,0
911.47,0,7,0
912.48,0,70,0
913.48,0,61,0
914.48,0,5,0
915.48,0,100,0
916.48,0,48,0
917.48,0,28,0
918.48,0,51,0
919.49,0,36,0
920.49,0,93,0
921.49,0,83,0
922.49,0,94,0
923.49,0,86,0
924.49,0,7,5
925.49,0,93,5
926.49,0,53,5
927.49,0,75,5
928.5,0,22,5
929.5,0,37,0
930.5,0,11,0
931.5,0,64,0
932.5,0,10,0
933.5,0,9,0
934.51,0,55,0
935.51,0,64,0
936.51,0,12,0
937.51,0,88,0
938.51,0,37,0
939.51,0,59,0
940.51,0,58,0
941.51,0,92,0
942.52,0,74,0
