Time,Activity Mode,Probability Value,Activity Level
316.73,0,97,0
317.73,0,24,0
318.73,0,69,0
319.73,0,85,0
320.73,0,38,0
321.74,0,99,0
322.74,0,87,0
323.74,0,27,0
324.74,0,9,0
325.74,0,28,0
326.74,0,40,0
327.74,0,23,0
328.75,0,50,0
329.75,1,0,0
330.75,0,72,0
331.75,0,60,0
332.75,0,18,0
333.76,0,92,0
334.76,0,7,0
335.76,0,95,0
336.76,0,96,0
337.76,0,24,0
338.77,0,100,0
339.77,0,16,0
340.77,0,46,0
341.77,0,32,0
342.77,0,70,0
343.77,0,57,0
344.77,0,52,0
345.78,0,69,0
346.78,0,42,0
347.78,0,23,0
348.78,0,85,0
349.78,0,90,0
350.78,0,48,5
351.78,0,17,10
352.79,0,31,10
353.79,0,23,10
354.79,0,71,10
355.79,0,44,10
356.79,0,8,5
357.79,0,97,5
358.79,0,35,5
359.79,0,33,5
360.8,0,68,5
361.8,0,55,5
362.8,0,4,0
363.8,0,95,0
364.8,0,67,0
365.8,0,28,0
366.81,0,95,0
367.81,0,77,0
368.81,0,36,0
369.81,0,80,0
370.81,0,6,0
371.81,0,18,0
372.81,0,74,0
373.82,0,47,0
374.82,0,30,0
375.82,0,59,0
376.82,0,99,0
377.82,0,54,0
378.82,0,55,0
379.82,0,24,0
380.83,0,6,0
381.83,0,9,0
382.83,0,15,0
383.83,0,97,0
384.83,0,37,0
385.83,0,71,0
386.83,0,89,0
387.84,0,95,0
388.84,0,42,0
389.84,0,94,0
390.84,0,80,0
391.84,0,61,0
392.84,0,64,0
393.85,0,39,0
394.85,0,61,0
395.85,0,63,0
396.85,0,11,0
397.85,0,33,0
398.86,0,22,0
399.86,0,44,0
400.86,0,59,0
401.86,0,42,0
402.86,0,86,0
