Time,Activity Mode,Probability Value,Activity Level
453.87,1,36,100
454.87,1,90,100
455.87,1,22,100
456.87,1,17,100
457.88,1,67,100
458.88,1,52,100
459.88,1,39,100
460.88,1,80,100
461.88,1,22,100
462.88,1,47,100
463.88,1,9,100
464.89,1,79,100
465.89,1,31,100
466.89,1,45,100
467.89,1,76,100
468.89,1,77,100
469.89,1,91,100
470.89,1,5,100
471.9,1,62,100
472.9,1,6,100
473.9,1,11,100
474.9,1,33,100
475.9,1,4,100
476.9,1,72,100
477.9,1,83,100
478.91,1,16,100
479.91,1,6,100
480.91,1,27,100
481.91,1,58,100
482.91,1,1,100
483.91,1,27,100
484.91,1,56,100
485.92,1,21,100
486.92,1,51,100
487.92,1,4,100
488.92,1,49,100
489.92,1,47,100
490.92,1,87,100
491.92,1,25,100
492.92,1,19,100
493.93,1,21,100
494.93,1,9,100
495.93,1,26,100
496.93,1,85,100
497.93,1,33,100
498.93,1,11,100
499.93,1,56,100
500.94,1,83,100
501.94,1,42,100
502.94,1,36,100
503.94,1,78,100
504.94,1,63,100
505.94,1,28,100
506.95,1,12,100
507.95,1,14,100
508.95,1,54,100
509.95,1,3,100
510.95,1,26,100
511.95,1,65,100
512.95,1,59,100
513.96,1,74,100
514.96,1,38,100
515.96,1,94,100
516.96,1,24,100
517.96,1,90,100
518.96,1,93,100
519.96,1,93,100
520.97,1,21,100
521.97,1,5,100
522.97,1,42,100
523.97,1,27,100
524.97,1,88,100
525.97,1,87,100
526.98,1,16,100
527.98,1,27,100
528.98,1,55,100
529.98,1,23,100
530.98,1,98,100
531.98,1,41,100
532.99,1,45,100
533.99,1,24,100
534.99,1,56,100
535.99,1,55,100
536.99,1,13,100
537.99,1,69,100
538.99,1,6,100
540.0,1,30,100
541.0,1,79,100
542.0,1,46,100
543.0,1,42,100
544.0,1,3,100
545.0,1,57,100
546.0,1,42,100
547.0,1,29,100
548.01,1,96,100
549.01,1,82,100
550.01,1,50,100
551.01,1,61,100
552.01,1,48,100
553.01,1,95,100
554.01,1,94,100
555.02,1,41,100
556.02,1,59,100
557.02,1,0,100
558.02,1,50,100
559.02,1,95,100
560.02,1,76,100
561.02,1,63,100
562.03,1,78,100
563.03,1,40,100
564.03,1,85,100
565.03,1,29,100
566.03,1,43,100
567.04,1,13,100
568.04,1,75,100
569.04,1,30,100
570.04,1,30,100
571.04,1,81,100
572.04,1,4,100
573.04,1,51,100
574.05,1,30,100
575.05,1,10,100
576.05,1,1,100
577.05,1,10,100
578.05,1,64,100
579.05,1,10,100
580.06,1,90,100
581.06,1,18,100
582.06,1,87,100
583.06,1,41,100
584.06,1,17,100
585.06,1,47,100
586.06,1,36,100
587.06,1,43,100
588.07,1,59,100
589.07,1,18,100
590.07,1,68,100
591.07,1,87,100
592.07,1,28,100
593.07,1,90,100
594.07,1,75,100
595.08,1,60,100
596.08,1,29,100
597.08,1,32,100
598.08,1,89,100
